price,location,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,accomodation_type,url
67392000,"Москва, ЗАО, р-н Филевский парк, ул. Василисы Кожиной, вл25/1",Парк Победы,15,17,108.0,unknown,unknown,2024,Предчистовая,3.2,unknown,Новостройка / Апартаменты,https://www.cian.ru/sale/flat/300560400/
69134455,"Москва, ЦАО, р-н Таганский, Серебрянический пер., 8",Китай,7,9,69.9,18.3,34.6,2021,Без отделки,3.6,unknown,Новостройка / Апартаменты,https://www.cian.ru/sale/flat/298329474/
85000000,"Москва, ЦАО, р-н Арбат, Новинский бул., 28/35С1",Баррикадная,7,7,140.0,90.0,20.0,1952,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/300539782/
90000000,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 22",Деловой центр,63,66,86.0,18.0,40.0,unknown,Дизайнерский,unknown,unknown,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/299723346/
98285200,"Москва, ЦАО, р-н Пресненский, 2-я Звенигородская ул., 14",Улица 1905 года,3,21,92.2,57.0,8.0,2023,Дизайнерский,3.0,Во двор,Вторичка,https://www.cian.ru/sale/flat/304737194/
98000000,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 8с1",Деловой центр,48,64,104.0,66.6,21.9,2010,Дизайнерский,unknown,На улицу,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/301716912/
105000000,"Москва, ЗАО, р-н Крылатское, Островной проезд, 7К1",Молодёжная,3,4,211.3,128.2,12.0,2003,Дизайнерский,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/291515202/
113000000,"Москва, ЗАО, р-н Раменки, ул. Сергея Бондарчука, 6",Мичуринский проспект,4,12,134.0,unknown,33.0,2021,Дизайнерский,3.65,unknown,Вторичка,https://www.cian.ru/sale/flat/304899645/
113000000,"Москва, ЗАО, р-н Раменки, ул. Сергея Бондарчука, 6",Мичуринский проспект,4,12,134.0,88.0,33.0,2021,Дизайнерский,3.65,unknown,Вторичка,https://www.cian.ru/sale/flat/304317900/
120900000,"Москва, ЦАО, р-н Тверской, Большая Грузинская ул., 69",Белорусская,8,10,183.0,unknown,40.0,2008,Без ремонта,3.5,Во двор,Вторичка,https://www.cian.ru/sale/flat/303858180/
175000000,"Москва, ЦАО, р-н Пресненский, Мантулинская ул., 9к5",Деловой центр,13,20,226.8,137.0,67.0,2021,Без ремонта,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/303707070/
177857600,"Москва, ЦАО, р-н Арбат, Большой Афанасьевский пер., 30",Арбатская,1,4,182.5,107.0,24.0,1912,Дизайнерский,3.5,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305062308/
194800000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 8",Поклонная,47,54,160.8,80.0,20.0,2012,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/297615874/
230000000,"Москва, ЦАО, р-н Тверской, Петровский пер., 5С4",Пушкинская,4,4,321.7,unknown,32.0,1990,Дизайнерский,3.5,unknown,Вторичка,https://www.cian.ru/sale/flat/295440852/
245000000,"Москва, ЦАО, р-н Арбат, Поварская ул., 8/1к1",Арбатская,7,7,213.7,111.0,21.0,2017,Без ремонта,3.2,Во двор,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/300097386/
450000000,"Москва, ЦАО, р-н Хамовники, Олсуфьевский пер., 9к2",Фрунзенская,5,15,290.0,148.0,30.0,2021,Без ремонта,3.3,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/302431621/
462200000,"Москва, ЦАО, р-н Хамовники, Курсовой пер., 10/1",Кропоткинская,4,6,231.1,137.0,unknown,2017,Дизайнерский,4.0,На улицу и двор,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/301945082/
1800000000,"Москва, ЦАО, р-н Хамовники, ул. Пречистенка, 13",Кропоткинская,5,8,469.9,324.0,60.0,1912,Дизайнерский,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305160329/
5599999,"Московская область, Балашиха, ул. Яганова, 12",Щёлковская,9,25,32.6,17.0,10.0,2022,Евроремонт,2.75,Во двор,Вторичка,https://balashikha.cian.ru/sale/flat/298166315/
7449000,"Московская область, Балашиха, мкр. Южный, ул. Твардовского, 26",Новокосино,14,17,45.3,21.9,10.9,2007,Евроремонт,3.0,На улицу,Вторичка,https://balashikha.cian.ru/sale/flat/304384217/
8149000,"Московская область, Балашиха, мкр. 28-й, ул. Евстафьева, 9а",Новокосино,13,17,45.8,22.1,10.8,2006,Евроремонт,2.8,На улицу,Вторичка,https://balashikha.cian.ru/sale/flat/304549744/
9250000,"Москва, ВАО, р-н Перово, ул. Плющева, 17К1",Перово,6,16,34.6,19.5,9.6,1984,Без ремонта,unknown,На улицу,Вторичка,https://www.cian.ru/sale/flat/305910640/
9500000,"Москва, НАО (Новомосковский), Внуковское поселение, ул. Летчика Грицевца, 7",Пыхтино,4,17,37.1,unknown,7.3,2013,Косметический,unknown,На улицу,Вторичка,https://www.cian.ru/sale/flat/306808870/
9900000,"Московская область, Щелково, Фряновское ш., 64к1",unknown,11,19,86.3,48.9,14.2,2014,Евроремонт,2.8,На улицу и двор,Вторичка,https://shchyolkovo.cian.ru/sale/flat/306605739/
10100000,"Московская область, Ленинский городской округ, Боброво рп, ул. Лесная, 22к1",Бульвар Дмитрия,6,15,71.8,43.0,9.0,2018,Евроремонт,2.75,На улицу и двор,Вторичка,https://vidnoye.cian.ru/sale/flat/306878179/
10990000,"Москва, ВАО, р-н Вешняки, Вешняковская ул., 9к1",Новогиреево,2,22,52.0,29.8,9.0,1991,Косметический,unknown,Во двор,Вторичка,https://www.cian.ru/sale/flat/306448073/
11890000,"Москва, НАО (Новомосковский), бул. Веласкеса, 3к3",Прокшино,15,15,40.6,20.0,10.0,2018,Дизайнерский,2.7,На улицу,Вторичка,https://www.cian.ru/sale/flat/306709200/
12700000,"Москва, СВАО, р-н Отрадное, Алтуфьевское ш., 18Г",Отрадное,2,9,58.3,41.4,6.1,1980,Без ремонта,2.64,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/298557542/
13490000,"Московская область, Ленинский городской округ, Бутово рп, Бутово Парк жилой комплекс, 23к1",Бутово,4,22,75.0,43.0,15.0,2010,Евроремонт,3.0,unknown,Вторичка,https://vidnoye.cian.ru/sale/flat/304575677/
14500000,"Московская область, Мытищи, Октябрьский просп., 10А",Медведково,2,17,98.5,54.4,13.1,2014,Косметический,unknown,На улицу и двор,Вторичка,https://mytishchi.cian.ru/sale/flat/306856099/
15850000,"Москва, ЗАО, р-н Очаково-Матвеевское, Аминьевское ш., 4Дк2",Аминьевская,15,29,27.0,13.0,5.0,2022,Дизайнерский,unknown,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/302309529/
15990000,"Москва, СВАО, р-н Марьина роща, Стрелецкая ул., 9К2",Марьина Роща,9,14,40.0,21.0,9.0,1989,Дизайнерский,2.65,Во двор,Вторичка,https://www.cian.ru/sale/flat/306409711/
19600000,"Москва, ЦАО, р-н Пресненский, Красногвардейский бул., 5К2",Шелепиха,4,16,37.0,20.0,10.0,1977,Дизайнерский,2.7,Во двор,Вторичка,https://www.cian.ru/sale/flat/305111360/
22499000,"Москва, СВАО, р-н Северный, бул. Академика Ландау, 3",Физтех,2,9,67.9,38.0,17.0,2017,Дизайнерский,2.8,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/303774179/
22800000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 34к5",Шелепиха,26,41,46.0,23.0,12.0,2023,Без ремонта,unknown,На улицу,Вторичка,https://www.cian.ru/sale/flat/305177593/
23587200,"Москва, ЗАО, Рублево-Архангельское микрорайон, Сберсити жилой комплекс, В17 квартал",Опалиха,1,7,43.2,15.3,8.8,2026,"Без отделки, чистовая",unknown,unknown,Новостройка,https://www.cian.ru/sale/flat/301919298/
25000000,"Москва, ЮАО, р-н Донской, Новоданиловская наб., 8",Тульская,13,24,64.8,unknown,20.0,2022,Без ремонта,3.0,unknown,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/304734989/
27500000,"Москва, САО, р-н Беговой, ул. 3-я Ямского Поля, 9",Белорусская,5,6,43.0,unknown,unknown,2016,Дизайнерский,unknown,unknown,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/293718260/
31000000,"Москва, ЗАО, р-н Очаково-Матвеевское, Нежинская ул., 5к2",Матвеевская,14,24,46.0,26.0,15.0,2021,Без ремонта,3.1,На улицу,Вторичка,https://www.cian.ru/sale/flat/299655879/
32000000,"Москва, ЦАО, р-н Басманный, Садовая-Черногрязская ул., 13/3С1",Красные ворота,3,10,64.0,40.0,11.0,1930,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/305681500/
33880567,"Москва, ЮАО, р-н Даниловский, Автозаводская ул., 26",Тульская,8,20,90.8,38.5,18.2,2024,unknown,2.85,На улицу и двор,Новостройка,https://www.cian.ru/sale/flat/305679485/
34100000,"Москва, СВАО, р-н Северный, Дмитровское ш., 122Гк1",Физтех,1,4,89.6,35.6,30.0,2015,Дизайнерский,3.3,Во двор,Вторичка,https://www.cian.ru/sale/flat/305364441/
34950000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к2И",Минская,10,14,45.0,unknown,12.0,unknown,Без ремонта,3.25,unknown,Вторичка,https://www.cian.ru/sale/flat/304921884/
35990000,"Москва, ЦАО, р-н Басманный, Чистопрудный бул., 12К2",Чистые пруды,2,8,63.0,40.0,13.0,1931,Евроремонт,3.0,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/300539730/
39600000,"Москва, ЦАО, р-н Хамовники, Комсомольский просп., 14/1К3",Парк Культуры,2,5,60.0,35.0,6.0,1926,Евроремонт,unknown,Во двор,Вторичка,https://www.cian.ru/sale/flat/302627388/
39500000,"Москва, ЦАО, р-н Арбат, 1-й Николощеповский пер., 20/4",Смоленская,2,5,87.0,62.0,9.0,1931,Евроремонт,3.0,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/302659435/
41500000,"Москва, ЦАО, р-н Пресненский, Зоологическая ул., 3",Баррикадная,6,10,80.0,60.0,10.0,1971,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/305678184/
42500000,"Москва, ЦАО, р-н Якиманка, Мытная ул., 40к1",Октябрьская,4,22,55.0,unknown,11.0,2020,Дизайнерский,3.1,unknown,Вторичка,https://www.cian.ru/sale/flat/299250573/
43000000,"Москва, ЮЗАО, р-н Ясенево, Новоясеневский просп., 9",Ясенево,17,23,93.6,78.6,10.0,2014,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/303685856/
43000000,"Москва, ЦАО, р-н Тверской, Новослободская ул., 10С1",Новослободская,5,5,73.4,58.0,10.0,1910,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/300539828/
43000000,"Москва, ЗАО, р-н Раменки, Минская ул., 1ГК1",Ломоносовский проспект,3,22,155.4,110.0,25.0,2005,Косметический,3.3,Во двор,Вторичка / Апартаменты,https://www.cian.ru/sale/flat/306167860/
45000000,"Москва, ЗАО, р-н Дорогомилово, Студенческая ул., 35",Студенческая,3,5,109.1,80.0,10.3,1936,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/300539752/
45000000,"Москва, ЦАО, р-н Тверской, Садовая-Триумфальная ул., 16С1",Маяковская,5,5,80.0,49.2,11.2,1891,Дизайнерский,unknown,unknown,Вторичка,https://www.cian.ru/sale/flat/306888441/
45000000,"Москва, ЮВАО, р-н Нижегородский, Рязанский просп., 2/1к3Л",Нижегородская,3,9,96.3,66.5,10.0,2019,Дизайнерский,3.0,На улицу и двор,Вторичка,https://www.cian.ru/sale/flat/305629720/
46000000,"Москва, ЗАО, р-н Раменки, ул. Янковского, 1к2",Аминьевская,6,8,98.6,50.7,19.3,2021,Без ремонта,3.1,На улицу,Вторичка,https://www.cian.ru/sale/flat/301961158/
